Filename	Domain	Age	Sex	isSlavic	Source	OriginalName	NewlyAnnotated
akcesgec-r_91	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-91	No
akcesgec-r_92	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-92	No
akcesgec-r_93	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-93	No
akcesgec-r_94	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-94	No
akcesgec-r_95	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-95	No
akcesgec-r_96	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-96	No
akcesgec-r_97	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-97	No
akcesgec-r_98	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-98	No
akcesgec-r_99	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-99	No
akcesgec-r_100	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-100	No
akcesgec-r_101	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-101	No
akcesgec-r_102	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-102	No
akcesgec-r_103	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-103	No
akcesgec-r_104	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-104	No
akcesgec-r_105	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-105	No
akcesgec-r_106	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-106	No
akcesgec-r_107	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-107	No
akcesgec-r_108	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-108	No
akcesgec-r_109	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-109	No
akcesgec-r_110	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-110	No
akcesgec-r_111	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-111	No
akcesgec-r_112	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-112	No
akcesgec-r_113	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-113	No
akcesgec-r_114	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-114	No
akcesgec-r_115	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-115	No
akcesgec-r_116	Romani	22	M	Yes	AKCES-GEC	train-116	No
akcesgec-r_117	Romani	22	M	Yes	AKCES-GEC	train-117	No
akcesgec-r_118	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-118	No
akcesgec-r_119	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-119	No
akcesgec-r_120	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-120	No
akcesgec-r_121	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-121	No
akcesgec-r_122	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-122	No
akcesgec-r_123	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-123	No
akcesgec-r_124	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-124	No
akcesgec-r_125	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-125	No
akcesgec-r_126	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-126	No
akcesgec-r_127	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-127	No
akcesgec-r_128	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-128	No
akcesgec-r_129	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-129	No
akcesgec-r_130	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-130	No
akcesgec-r_131	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-131	No
akcesgec-r_132	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-132	No
akcesgec-r_133	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-133	No
akcesgec-r_134	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-134	No
akcesgec-r_135	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-135	No
akcesgec-r_136	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-136	No
akcesgec-r_137	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-137	No
akcesgec-r_138	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-138	No
akcesgec-r_139	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-139	No
akcesgec-r_140	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-140	No
akcesgec-r_141	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-141	No
akcesgec-r_142	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-142	No
akcesgec-r_143	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-143	No
akcesgec-r_144	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-144	No
akcesgec-r_145	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-145	No
akcesgec-r_146	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-146	No
akcesgec-r_147	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-147	No
akcesgec-r_148	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-148	No
akcesgec-r_149	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-149	No
akcesgec-r_150	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-150	No
akcesgec-r_151	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-151	No
akcesgec-r_152	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-152	No
akcesgec-r_153	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-153	No
akcesgec-r_154	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-154	No
akcesgec-r_155	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-155	No
akcesgec-r_156	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-156	No
akcesgec-r_157	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-157	No
akcesgec-r_158	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-158	No
akcesgec-r_159	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-159	No
akcesgec-r_160	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-160	No
akcesgec-r_161	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-161	No
akcesgec-r_162	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-162	No
akcesgec-r_163	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-163	No
akcesgec-r_164	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-164	No
akcesgec-r_165	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-165	No
akcesgec-r_166	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-166	No
akcesgec-r_167	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-167	No
akcesgec-r_168	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-168	No
akcesgec-r_169	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-169	No
akcesgec-r_170	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-170	No
akcesgec-r_171	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-171	No
akcesgec-r_172	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-172	No
akcesgec-r_173	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-173	No
akcesgec-r_174	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-174	No
akcesgec-r_175	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-175	No
akcesgec-r_176	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-176	No
akcesgec-r_177	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-177	No
akcesgec-r_178	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-178	No
akcesgec-r_179	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-179	No
akcesgec-r_180	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-180	No
akcesgec-r_181	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-181	No
akcesgec-r_182	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-182	No
akcesgec-r_183	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-183	No
akcesgec-r_184	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-184	No
akcesgec-r_185	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-185	No
akcesgec-r_186	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-186	No
akcesgec-r_187	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-187	No
akcesgec-r_188	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-188	No
akcesgec-r_189	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-189	No
akcesgec-r_190	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-190	No
akcesgec-r_191	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-191	No
akcesgec-r_192	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-192	No
akcesgec-r_193	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-193	No
akcesgec-r_194	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-194	No
akcesgec-r_195	Romani	14	M	Yes	AKCES-GEC	train-195	No
akcesgec-r_196	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-196	No
akcesgec-r_197	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-197	No
akcesgec-r_198	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-198	No
akcesgec-r_199	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-199	No
akcesgec-r_200	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-200	No
akcesgec-r_201	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-201	No
akcesgec-r_202	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-202	No
akcesgec-r_203	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-203	No
akcesgec-r_204	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-204	No
akcesgec-r_205	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-205	No
akcesgec-r_206	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-206	No
akcesgec-r_207	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-207	No
akcesgec-r_208	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-208	No
akcesgec-r_209	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-209	No
akcesgec-r_210	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-210	No
akcesgec-r_211	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-211	No
akcesgec-r_212	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-212	No
akcesgec-r_213	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-213	No
akcesgec-r_214	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-214	No
akcesgec-r_215	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-215	No
akcesgec-r_216	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-216	No
akcesgec-r_217	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-217	No
akcesgec-r_218	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-218	No
akcesgec-r_219	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-219	No
akcesgec-r_220	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-220	No
akcesgec-r_221	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-221	No
akcesgec-r_222	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-222	No
akcesgec-r_223	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-223	No
akcesgec-r_224	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-224	No
akcesgec-r_225	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-225	No
akcesgec-r_226	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-226	No
akcesgec-r_227	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-227	No
akcesgec-r_228	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-228	No
akcesgec-r_229	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-229	No
akcesgec-r_230	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-230	No
akcesgec-r_231	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-231	No
akcesgec-r_232	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-232	No
akcesgec-r_233	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-233	No
akcesgec-r_234	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-234	No
akcesgec-r_235	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-235	No
akcesgec-r_236	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-236	No
akcesgec-r_237	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-237	No
akcesgec-r_238	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-238	No
akcesgec-r_239	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-239	No
akcesgec-r_240	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-240	No
akcesgec-r_241	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-241	No
akcesgec-r_242	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-242	No
akcesgec-r_243	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-243	No
akcesgec-r_244	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-244	No
akcesgec-r_245	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-245	No
akcesgec-r_246	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-246	No
akcesgec-r_247	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-247	No
akcesgec-r_248	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-248	No
akcesgec-r_249	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-249	No
akcesgec-r_250	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-250	No
akcesgec-r_251	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-251	No
akcesgec-r_252	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-252	No
akcesgec-r_253	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-253	No
akcesgec-r_254	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-254	No
akcesgec-r_255	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-255	No
akcesgec-r_256	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-256	No
akcesgec-r_257	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-257	No
akcesgec-r_258	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-258	No
akcesgec-r_259	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-259	No
akcesgec-r_260	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-260	No
akcesgec-r_261	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-261	No
akcesgec-r_262	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-262	No
akcesgec-r_263	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-263	No
akcesgec-r_264	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-264	No
akcesgec-r_265	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-265	No
akcesgec-r_266	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-266	No
akcesgec-r_267	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-267	No
akcesgec-r_268	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-268	No
akcesgec-r_269	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-269	No
akcesgec-r_270	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-270	No
akcesgec-r_271	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-271	No
akcesgec-r_272	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-272	No
akcesgec-r_273	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-273	No
akcesgec-r_274	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-274	No
akcesgec-r_275	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-275	No
akcesgec-r_276	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-276	No
akcesgec-r_277	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-277	No
akcesgec-r_278	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-278	No
akcesgec-r_279	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-279	No
akcesgec-r_280	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-280	No
akcesgec-r_281	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-281	No
akcesgec-r_282	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-282	No
akcesgec-r_283	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-283	No
akcesgec-r_284	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-284	No
akcesgec-r_285	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-285	No
akcesgec-r_286	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-286	No
akcesgec-r_287	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-287	No
akcesgec-r_288	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-288	No
akcesgec-r_289	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-289	No
akcesgec-r_290	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-290	No
akcesgec-r_291	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-291	No
akcesgec-r_292	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-292	No
akcesgec-r_293	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-293	No
akcesgec-r_294	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-294	No
akcesgec-r_295	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-295	No
akcesgec-r_296	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-296	No
akcesgec-r_297	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-297	No
akcesgec-r_298	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-298	No
akcesgec-r_299	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-299	No
akcesgec-r_300	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-300	No
akcesgec-r_301	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-301	No
akcesgec-r_302	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-302	No
akcesgec-r_303	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-303	No
akcesgec-r_304	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-304	No
akcesgec-r_305	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-305	No
akcesgec-r_306	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-306	No
akcesgec-r_307	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-307	No
akcesgec-r_308	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-308	No
akcesgec-r_309	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-309	No
akcesgec-r_310	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-310	No
akcesgec-r_311	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-311	No
akcesgec-r_312	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-312	No
akcesgec-r_313	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-313	No
akcesgec-r_314	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-314	No
akcesgec-r_315	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-315	No
akcesgec-r_316	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-316	No
akcesgec-r_317	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-317	No
akcesgec-r_318	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-318	No
akcesgec-r_319	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-319	No
akcesgec-r_320	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-320	No
akcesgec-r_321	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-321	No
akcesgec-r_322	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-322	No
akcesgec-r_323	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-323	No
akcesgec-r_324	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-324	No
akcesgec-r_325	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-325	No
akcesgec-r_326	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-326	No
akcesgec-r_327	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-327	No
akcesgec-r_328	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-328	No
akcesgec-r_329	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-329	No
akcesgec-r_330	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-330	No
akcesgec-r_331	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-331	No
akcesgec-r_332	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-332	No
akcesgec-r_333	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-333	No
akcesgec-r_334	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-334	No
akcesgec-r_335	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-335	No
akcesgec-r_336	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-336	No
akcesgec-r_337	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-337	No
akcesgec-r_338	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-338	No
akcesgec-r_339	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-339	No
akcesgec-r_340	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-340	No
akcesgec-r_341	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-341	No
akcesgec-r_342	Romani	21	F	Yes	AKCES-GEC	train-342	No
akcesgec-r_343	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-343	No
akcesgec-r_344	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-344	No
akcesgec-r_345	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-345	No
akcesgec-r_346	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-346	No
akcesgec-r_347	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-347	No
akcesgec-r_348	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-348	No
akcesgec-r_349	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-349	No
akcesgec-r_350	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-350	No
akcesgec-r_351	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-351	No
akcesgec-r_352	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-352	No
akcesgec-r_353	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-353	No
akcesgec-r_354	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-354	No
akcesgec-r_355	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-355	No
akcesgec-r_356	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-356	No
akcesgec-r_357	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-357	No
akcesgec-r_358	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-358	No
akcesgec-r_359	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-359	No
akcesgec-r_360	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-360	No
akcesgec-r_361	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-361	No
akcesgec-r_362	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-362	No
akcesgec-r_363	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-363	No
akcesgec-r_364	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-364	No
akcesgec-r_365	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-365	No
akcesgec-r_366	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-366	No
akcesgec-r_367	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-367	No
akcesgec-r_368	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-368	No
akcesgec-r_369	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-369	No
akcesgec-r_370	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-370	No
akcesgec-r_371	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-371	No
akcesgec-r_372	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-372	No
akcesgec-r_373	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-373	No
akcesgec-r_374	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-374	No
akcesgec-r_375	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-375	No
akcesgec-r_376	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-376	No
akcesgec-r_377	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-377	No
akcesgec-r_378	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-378	No
akcesgec-r_379	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-379	No
akcesgec-r_380	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-380	No
akcesgec-r_381	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-381	No
akcesgec-r_382	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-382	No
akcesgec-r_383	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-383	No
akcesgec-r_384	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-384	No
akcesgec-r_385	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-385	No
akcesgec-r_386	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-386	No
akcesgec-r_387	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-387	No
akcesgec-r_388	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-388	No
akcesgec-r_389	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-389	No
akcesgec-r_390	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-390	No
akcesgec-r_391	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-391	No
akcesgec-r_392	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-392	No
akcesgec-r_393	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-393	No
akcesgec-r_394	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-394	No
akcesgec-r_395	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-395	No
akcesgec-r_396	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-396	No
akcesgec-r_397	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-397	No
akcesgec-r_398	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-398	No
akcesgec-r_399	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-399	No
akcesgec-r_400	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-400	No
akcesgec-r_401	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-401	No
akcesgec-r_402	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-402	No
akcesgec-r_403	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-403	No
akcesgec-r_404	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-404	No
akcesgec-r_405	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-405	No
akcesgec-r_406	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-406	No
akcesgec-r_407	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-407	No
akcesgec-r_408	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-408	No
akcesgec-r_409	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-409	No
akcesgec-r_410	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-410	No
akcesgec-r_411	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-411	No
akcesgec-r_412	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-412	No
akcesgec-r_413	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-413	No
akcesgec-r_414	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-414	No
akcesgec-r_415	Romani	Unknown	Unknown	Yes	AKCES-GEC	train-415	No
